2025-08-24 11:41:04 | INFO | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Intento de login para usuario: eduardouio7@gmail.com
2025-08-24 12:13:49 | INFO | Usuario: eduardouio7@gmail.com | URL: /accounts/license-status/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:13:49 | INFO | Usuario: eduardouio7@gmail.com | URL: /accounts/license-status/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 404 - Tiempo: 6.21ms
2025-08-24 12:13:54 | INFO | Usuario: eduardouio7@gmail.com | URL: /accounts/license-status/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:13:54 | INFO | Usuario: eduardouio7@gmail.com | URL: /accounts/license-status/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 404 - Tiempo: 7.75ms
2025-08-24 12:13:57 | INFO | Usuario: eduardouio7@gmail.com | URL: /license-status/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:13:57 | INFO | Usuario: eduardouio7@gmail.com | URL: /license-status/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 10.02ms
2025-08-24 12:14:27 | INFO | Usuario: eduardouio7@gmail.com | URL: /license-status/ | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:14:28 | ERROR | Usuario: eduardouio7@gmail.com | URL: /license-status/ | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:14:28 | INFO | Usuario: eduardouio7@gmail.com | URL: /license-status/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:14:28 | INFO | Usuario: eduardouio7@gmail.com | URL: /license-status/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 1.2ms
2025-08-24 12:14:29 | INFO | Usuario: eduardouio7@gmail.com | URL: /license-status/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:14:29 | INFO | Usuario: eduardouio7@gmail.com | URL: /license-status/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 29.38ms
2025-08-24 12:14:59 | INFO | Usuario: eduardouio7@gmail.com | URL: /license-status/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:14:59 | INFO | Usuario: eduardouio7@gmail.com | URL: /license-status/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 0.89ms
2025-08-24 12:14:59 | INFO | Usuario: eduardouio7@gmail.com | URL: /license-status/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:14:59 | ERROR | Usuario: eduardouio7@gmail.com | URL: /license-status/ | Archivo: LoggingMiddleware | Mensaje: Excepción no capturada: TemplateDoesNotExist: pages/license_status.html
2025-08-24 12:14:59 | INFO | Usuario: eduardouio7@gmail.com | URL: /license-status/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 500 - Tiempo: 58.99ms
2025-08-24 12:21:16 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:21:16 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: HomeTempView | Mensaje: Acceso a página principal por: eduardouio7@gmail.com
2025-08-24 12:21:16 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 23.39ms
2025-08-24 12:21:18 | INFO | Usuario: eduardouio7@gmail.com | URL: /logout/ | Archivo: LoggingMiddleware | Mensaje: Petición POST iniciada
2025-08-24 12:21:18 | INFO | Usuario: eduardouio7@gmail.com | URL: /logout/ | Archivo: LoguoutRedView | Mensaje: Logout exitoso para usuario: eduardouio7@gmail.com
2025-08-24 12:21:18 | INFO | Usuario: eduardouio7@gmail.com | URL: /logout/ | Archivo: LoggingMiddleware | Mensaje: Petición POST completada - Status: 302 - Tiempo: 11.28ms
2025-08-24 12:21:18 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:21:18 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 36.77ms
2025-08-24 12:21:21 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición POST iniciada
2025-08-24 12:21:21 | INFO | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Intento de login para usuario: eduardouio7@gmail.com
2025-08-24 12:21:24 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoginTempView | Mensaje: Licencia ABC123 validada exitosamente
2025-08-24 12:21:24 | INFO | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Usuario eduardouio7@gmail.com tiene 1 licencia(s) válida(s)
2025-08-24 12:21:24 | INFO | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Login exitoso para eduardouio7@gmail.com - Sesión: temporal (hasta cerrar navegador)
2025-08-24 12:21:24 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición POST completada - Status: 302 - Tiempo: 3813.27ms
2025-08-24 12:21:24 | WARNING | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Respuesta lenta detectada: 3813.27ms
2025-08-24 12:21:24 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:21:26 | ERROR | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:21:26 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:21:26 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: HomeTempView | Mensaje: Acceso a página principal por: eduardouio7@gmail.com
2025-08-24 12:21:26 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 5.33ms
2025-08-24 12:22:10 | INFO | Usuario: eduardouio7@gmail.com | URL: /logout/ | Archivo: LoggingMiddleware | Mensaje: Petición POST iniciada
2025-08-24 12:22:10 | INFO | Usuario: eduardouio7@gmail.com | URL: /logout/ | Archivo: LoguoutRedView | Mensaje: Logout exitoso para usuario: eduardouio7@gmail.com
2025-08-24 12:22:10 | INFO | Usuario: eduardouio7@gmail.com | URL: /logout/ | Archivo: LoggingMiddleware | Mensaje: Petición POST completada - Status: 302 - Tiempo: 4.17ms
2025-08-24 12:22:10 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:22:10 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 3.71ms
2025-08-24 12:22:13 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición POST iniciada
2025-08-24 12:22:14 | INFO | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Intento de login para usuario: eduardouio7@gmail.com
2025-08-24 12:22:15 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoginTempView | Mensaje: Licencia ABC123 validada exitosamente
2025-08-24 12:22:15 | INFO | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Usuario eduardouio7@gmail.com tiene 1 licencia(s) válida(s)
2025-08-24 12:22:15 | INFO | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Login exitoso para eduardouio7@gmail.com - Sesión: temporal (hasta cerrar navegador)
2025-08-24 12:22:15 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición POST completada - Status: 302 - Tiempo: 2004.56ms
2025-08-24 12:22:15 | WARNING | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Respuesta lenta detectada: 2004.56ms
2025-08-24 12:22:15 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:22:15 | ERROR | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:22:15 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:22:15 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: HomeTempView | Mensaje: Acceso a página principal por: eduardouio7@gmail.com
2025-08-24 12:22:15 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 1.64ms
2025-08-24 12:22:17 | INFO | Usuario: eduardouio7@gmail.com | URL: /profile/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:22:17 | INFO | Usuario: eduardouio7@gmail.com | URL: /profile/ | Archivo: ProfileTempView | Mensaje: Acceso a perfil por usuario: eduardouio7@gmail.com
2025-08-24 12:22:17 | INFO | Usuario: eduardouio7@gmail.com | URL: /profile/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 9.77ms
2025-08-24 12:22:17 | INFO | Usuario: eduardouio7@gmail.com | URL: /media/accounts/pictures/logo.jpeg | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:22:17 | INFO | Usuario: eduardouio7@gmail.com | URL: /media/accounts/pictures/logo.jpeg | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 12.17ms
2025-08-24 12:22:19 | INFO | Usuario: eduardouio7@gmail.com | URL: /profile/change-password/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:22:19 | INFO | Usuario: eduardouio7@gmail.com | URL: /profile/change-password/ | Archivo: ChangePassUpdtView | Mensaje: Solicitud de formulario de cambio de contraseña para: eduardouio7@gmail.com
2025-08-24 12:22:19 | INFO | Usuario: eduardouio7@gmail.com | URL: /profile/change-password/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 3.21ms
2025-08-24 12:22:20 | INFO | Usuario: eduardouio7@gmail.com | URL: /profile/edit/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:22:20 | INFO | Usuario: eduardouio7@gmail.com | URL: /profile/edit/ | Archivo: ProfileUpdtView | Mensaje: Acceso a formulario de edición de perfil por: eduardouio7@gmail.com
2025-08-24 12:22:20 | INFO | Usuario: eduardouio7@gmail.com | URL: /profile/edit/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 15.04ms
2025-08-24 12:22:44 | INFO | Usuario: eduardouio7@gmail.com | URL: /logout/ | Archivo: LoggingMiddleware | Mensaje: Petición POST iniciada
2025-08-24 12:22:44 | INFO | Usuario: eduardouio7@gmail.com | URL: /logout/ | Archivo: LoguoutRedView | Mensaje: Logout exitoso para usuario: eduardouio7@gmail.com
2025-08-24 12:22:44 | INFO | Usuario: eduardouio7@gmail.com | URL: /logout/ | Archivo: LoggingMiddleware | Mensaje: Petición POST completada - Status: 302 - Tiempo: 4.09ms
2025-08-24 12:22:44 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:22:44 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 3.19ms
2025-08-24 12:23:54 | INFO | Usuario: AnonymousUser | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:23:54 | INFO | Usuario: AnonymousUser | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 302 - Tiempo: 0.6ms
2025-08-24 12:23:54 | INFO | Usuario: AnonymousUser | URL: /login/?next=/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:23:54 | INFO | Usuario: AnonymousUser | URL: /login/?next=/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 2.72ms
2025-08-24 12:24:02 | INFO | Usuario: AnonymousUser | URL: /login/?next=/ | Archivo: LoggingMiddleware | Mensaje: Petición POST iniciada
2025-08-24 12:24:03 | INFO | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Intento de login para usuario: eduardouio7@gmail.com
2025-08-24 12:24:04 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoginTempView | Mensaje: Licencia ABC123 validada exitosamente
2025-08-24 12:24:04 | INFO | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Usuario eduardouio7@gmail.com tiene 1 licencia(s) válida(s)
2025-08-24 12:24:04 | INFO | Usuario: eduardouio7@gmail.com | URL: /login/ | Archivo: LoginTempView | Mensaje: Login exitoso para eduardouio7@gmail.com - Sesión: temporal (hasta cerrar navegador)
2025-08-24 12:24:04 | INFO | Usuario: AnonymousUser | URL: /login/?next=/ | Archivo: LoggingMiddleware | Mensaje: Petición POST completada - Status: 302 - Tiempo: 2089.26ms
2025-08-24 12:24:04 | WARNING | Usuario: AnonymousUser | URL: /login/?next=/ | Archivo: LoggingMiddleware | Mensaje: Respuesta lenta detectada: 2089.26ms
2025-08-24 12:24:04 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:24:05 | ERROR | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:24:05 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:24:05 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: HomeTempView | Mensaje: Acceso a página principal por: eduardouio7@gmail.com
2025-08-24 12:24:05 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 1.8ms
2025-08-24 12:24:07 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:24:07 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: HomeTempView | Mensaje: Acceso a página principal por: eduardouio7@gmail.com
2025-08-24 12:24:07 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 1.08ms
2025-08-24 12:29:17 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:29:17 | ERROR | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:29:17 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:29:17 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: HomeTempView | Mensaje: Acceso a página principal por: eduardouio7@gmail.com
2025-08-24 12:29:17 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 33.9ms
2025-08-24 12:29:17 | INFO | Usuario: AnonymousUser | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:29:17 | INFO | Usuario: AnonymousUser | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 302 - Tiempo: 0.47ms
2025-08-24 12:29:17 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:29:17 | ERROR | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:29:17 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:29:17 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: HomeTempView | Mensaje: Acceso a página principal por: eduardouio7@gmail.com
2025-08-24 12:29:17 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 1.18ms
2025-08-24 12:30:21 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:30:21 | ERROR | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:30:21 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:30:21 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: HomeTempView | Mensaje: Acceso a página principal por: eduardouio7@gmail.com
2025-08-24 12:30:21 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 32.63ms
2025-08-24 12:30:21 | INFO | Usuario: AnonymousUser | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:30:21 | INFO | Usuario: AnonymousUser | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 302 - Tiempo: 0.48ms
2025-08-24 12:30:21 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:30:21 | ERROR | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:30:21 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:30:21 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: HomeTempView | Mensaje: Acceso a página principal por: eduardouio7@gmail.com
2025-08-24 12:30:21 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 1.44ms
2025-08-24 12:32:30 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:32:30 | ERROR | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:32:30 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:32:30 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: HomeTempView | Mensaje: Acceso a página principal por: eduardouio7@gmail.com
2025-08-24 12:32:30 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 53.49ms
2025-08-24 12:32:30 | INFO | Usuario: AnonymousUser | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:32:30 | INFO | Usuario: AnonymousUser | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 302 - Tiempo: 0.48ms
2025-08-24 12:32:30 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:32:30 | ERROR | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:32:30 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:32:30 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: HomeTempView | Mensaje: Acceso a página principal por: eduardouio7@gmail.com
2025-08-24 12:32:30 | INFO | Usuario: eduardouio7@gmail.com | URL: / | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 1.34ms
2025-08-24 12:32:30 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:32:30 | INFO | Usuario: AnonymousUser | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 12.1ms
2025-08-24 12:32:31 | INFO | Usuario: loginuser@example.com | URL: /login/ | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:32:31 | ERROR | Usuario: loginuser@example.com | URL: /login/ | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:32:31 | INFO | Usuario: loginuser@example.com | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:32:31 | INFO | Usuario: loginuser@example.com | URL: /login/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 302 - Tiempo: 0.6ms
2025-08-24 12:32:31 | INFO | Usuario: logoutuser@example.com | URL: /logout/ | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:32:31 | ERROR | Usuario: logoutuser@example.com | URL: /logout/ | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:32:31 | INFO | Usuario: logoutuser@example.com | URL: /logout/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:32:31 | INFO | Usuario: logoutuser@example.com | URL: /logout/ | Archivo: LoguoutRedView | Mensaje: Logout exitoso para usuario: logoutuser@example.com
2025-08-24 12:32:31 | INFO | Usuario: logoutuser@example.com | URL: /logout/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 302 - Tiempo: 1.05ms
2025-08-24 12:32:31 | INFO | Usuario: logoutuser@example.com | URL: /logout/ | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:32:31 | ERROR | Usuario: logoutuser@example.com | URL: /logout/ | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:32:31 | INFO | Usuario: logoutuser@example.com | URL: /logout/ | Archivo: LoggingMiddleware | Mensaje: Petición POST iniciada
2025-08-24 12:32:31 | INFO | Usuario: logoutuser@example.com | URL: /logout/ | Archivo: LoguoutRedView | Mensaje: Logout exitoso para usuario: logoutuser@example.com
2025-08-24 12:32:31 | INFO | Usuario: logoutuser@example.com | URL: /logout/ | Archivo: LoggingMiddleware | Mensaje: Petición POST completada - Status: 302 - Tiempo: 0.93ms
2025-08-24 12:32:31 | INFO | Usuario: AnonymousUser | URL: /profile/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:32:31 | INFO | Usuario: AnonymousUser | URL: /profile/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 302 - Tiempo: 0.65ms
2025-08-24 12:32:32 | INFO | Usuario: profile@example.com | URL: /profile/ | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:32:32 | ERROR | Usuario: profile@example.com | URL: /profile/ | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:32:32 | INFO | Usuario: profile@example.com | URL: /profile/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:32:32 | INFO | Usuario: profile@example.com | URL: /profile/ | Archivo: ProfileTempView | Mensaje: Acceso a perfil por usuario: profile@example.com
2025-08-24 12:32:32 | INFO | Usuario: profile@example.com | URL: /profile/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 16.69ms
2025-08-24 12:32:32 | INFO | Usuario: editprofile@example.com | URL: /profile/edit/ | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:32:32 | ERROR | Usuario: editprofile@example.com | URL: /profile/edit/ | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:32:32 | INFO | Usuario: editprofile@example.com | URL: /profile/edit/ | Archivo: LoggingMiddleware | Mensaje: Petición GET iniciada
2025-08-24 12:32:32 | INFO | Usuario: editprofile@example.com | URL: /profile/edit/ | Archivo: ProfileUpdtView | Mensaje: Acceso a formulario de edición de perfil por: editprofile@example.com
2025-08-24 12:32:32 | INFO | Usuario: editprofile@example.com | URL: /profile/edit/ | Archivo: LoggingMiddleware | Mensaje: Petición GET completada - Status: 200 - Tiempo: 15.43ms
2025-08-24 12:32:33 | INFO | Usuario: editprofile@example.com | URL: /profile/edit/ | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:32:33 | ERROR | Usuario: editprofile@example.com | URL: /profile/edit/ | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:32:33 | INFO | Usuario: editprofile@example.com | URL: /profile/edit/ | Archivo: LoggingMiddleware | Mensaje: Petición POST iniciada
2025-08-24 12:32:33 | INFO | Usuario: editprofile@example.com | URL: /profile/edit/ | Archivo: ProfileUpdtView | Mensaje: Perfil actualizado exitosamente por: editprofile@example.com
2025-08-24 12:32:33 | INFO | Usuario: editprofile@example.com | URL: /profile/edit/ | Archivo: LoggingMiddleware | Mensaje: Petición POST completada - Status: 302 - Tiempo: 4.72ms
2025-08-24 12:32:34 | INFO | Usuario: editprofile@example.com | URL: /profile/edit/ | Archivo: LicenseValidationMiddleware | Mensaje: Iniciando validación periódica de licencias
2025-08-24 12:32:34 | ERROR | Usuario: editprofile@example.com | URL: /profile/edit/ | Archivo: LicenseValidationMiddleware | Mensaje: Error en validación periódica: 'LoginTempView' object has no attribute 'request'
2025-08-24 12:32:34 | INFO | Usuario: editprofile@example.com | URL: /profile/edit/ | Archivo: LoggingMiddleware | Mensaje: Petición POST iniciada
2025-08-24 12:32:34 | WARNING | Usuario: editprofile@example.com | URL: /profile/edit/ | Archivo: ProfileUpdtView | Mensaje: Errores en formulario de perfil para: editprofile@example.com
2025-08-24 12:32:34 | INFO | Usuario: editprofile@example.com | URL: /profile/edit/ | Archivo: ProfileUpdtView | Mensaje: Acceso a formulario de edición de perfil por: editprofile@example.com
